date, pm25, pm10, o3, no2, so2, co
2021/7/31, 50, 38, 27, 21, , 2
2021/8/1, 63, 34, 39, 18, 1, 2
2021/8/2, 66, 13, 30, 9, , 
2021/8/3, 39, 24, 21, 23, , 1
2021/8/4, 46, 27, 21, 27, 1, 4
2021/8/5, 53, 30, 27, 21, 1, 1
2021/8/6, 61, 37, 22, 20, 1, 2
2021/8/7, 69, 38, 24, 20, , 3
2021/8/8, 67, 53, 67, 27, 2, 6
2021/8/9, 85, 45, 30, 25, 1, 2
2021/8/10, 72, 27, 18, 24, 1, 1
2021/8/11, 55, 25, 18, 21, , 1
2021/8/12, 58, 19, 25, 14, , 
2021/8/13, 41, 24, 33, 19, , 1
2021/8/14, 53, 35, 33, 19, , 5
2021/8/15, 62, 33, 35, 21, , 2
2021/8/16, 64, 42, 44, 22, , 1
2021/8/17, 70, 43, 42, 19, , 2
2021/8/18, 72, 28, 24, 21, , 
2021/8/19, 59, 26, 33, 20, , 
2021/8/20, 50, 19, 21, 12, , 
2021/8/21, 44, 17, 23, 16, , 
2021/8/22, 42, 18, 25, 16, , 
2021/8/23, 39, 27, 23, 19, 1, 3
2021/8/24, 51, 22, 25, 17, , 
2021/9/1, 41, 14, 17, 14, , 1
2021/9/2, 33, 12, 14, 15, , 
2021/9/3, 29, 9, 15, 8, , 1
2021/9/4, 29, 11, 12, 13, , 1
2021/9/5, 33, 14, 22, 16, , 2
2021/9/6, 34, 16, 13, 15, , 1
2021/9/7, 40, 17, 15, 12, , 1
2021/9/8, 41, 19, 21, 12, , 1
2021/9/9, 49, 19, 14, 16, , 1
2021/9/10, 51, 26, 9, 18, 1, 2
2021/9/11, 66, 36, 15, 22, 1, 2
2021/9/12, 75, 33, 32, 19, , 1
2021/9/13, 66, 14, 21, 9, , 
2021/9/14, 24, 19, 19, 12, , 2
2021/9/15, 33, 14, 10, 15, , 1
2021/9/16, 34, 15, 15, 14, , 2
2021/9/17, 45, 23, 14, 13, 1, 4
2021/9/18, 51, 17, 15, 7, 1, 2
2021/9/19, 42, 6, 17, 8, , 1
2021/9/20, 31, 7, 18, 10, , 1
2021/9/21, 31, 9, 5, 13, , 2
2021/9/22, 36, 16, 2, 15, 1, 2
2021/9/23, 50, 14, 10, 11, , 2
2021/9/24, 37, 17, 6, 14, , 2
2021/9/25, 51, 8, 7, 12, , 1
2021/9/26, 29, 23, 11, 10, , 1
2021/9/27, 51, 21, 14, 12, , 3
2021/9/28, 50, 33, 12, 17, 1, 2
2021/9/29, 60, 16, 11, 13, , 1
2021/9/30, 45, 33, 1, 24, , 3
2021/4/1, 30, 14, 21, 23, 2, 2
2021/4/2, 34, 42, 17, 36, 7, 9
2021/4/3, 54, 26, 24, 27, 2, 3
2021/4/4, 38, 37, 25, 19, 1, 2
2021/4/5, 37, 41, 28, 17, 2, 1
2021/4/6, 52, 33, 30, 18, 2, 1
