date, pm25, pm10, o3, no2, so2, co
2022/7/1, 34, 62, , 24, 2, 2
2022/7/2, 51, 33, , 21, , 3
2022/7/3, 56, 43, , 26, , 3
2022/7/4, 53, 39, , 39, , 5
2022/7/5, 67, 30, , 25, , 2
2022/7/6, 56, 32, , 30, , 2
2022/7/7, 59, 18, , 17, , 3
2022/7/8, 22, 33, , 30, , 4
2022/7/9, 56, 24, , 25, , 3
2022/7/10, 47, 31, , 17, , 1
2022/7/11, 47, 22, , 14, , 1
2022/7/12, 47, 65, , 29, , 1
2022/7/13, 44, 38, , 34, , 3
2022/7/14, 62, 17, , 13, , 2
2022/7/15, 27, 18, , 16, , 1
2022/7/16, 32, 29, , 21, , 1
2022/7/17, 37, 23, , 21, , 1
2022/7/18, 34, 15, , 11, , 
2022/7/19, 32, 17, , 15, , 1
2022/7/20, 33, 13, , 12, , 1
2022/7/21, 45, 22, , 15, , 1
2022/7/22, 46, 49, , 23, , 2
2022/7/23, 69, 52, , 24, , 5
2022/7/24, 61, 35, , 25, , 3
2022/7/25, 61, 32, , 24, , 3
2022/7/26, 56, 45, , 26, , 6
2022/7/27, 75, 25, , 22, , 2
2022/7/28, 48, 18, , 13, , 1
2022/7/29, 20, 30, , 18, , 1
2022/7/30, 32, 55, , 25, , 4
2022/7/31, 64, 29, , 29, , 3
2022/8/1, 51, 36, , 34, 1, 4
2022/8/2, 68, 40, , 33, 1, 5
2022/8/3, 80, 37, , 35, , 4
2022/8/4, 63, 41, , 37, , 5
2022/8/5, 71, 41, , 31, , 4
2022/8/6, 69, 33, , 25, , 2
2022/8/7, 53, 15, , 18, , 2
2022/8/8, 29, 12, , 15, , 1
2022/8/9, 24, 20, , 15, , 1
2022/8/10, 32, 27, , 24, , 1
2022/8/11, 41, 60, , 30, 1, 4
2022/8/12, 56, 101, , 33, 1, 6
2022/8/13, 92, 37, , 37, , 4
2022/8/14, 74, 34, , 30, , 3
2022/8/15, 67, 32, , 27, , 2
2022/8/16, 63, 35, , 26, , 2
2022/8/17, 67, 41, , 30, 1, 3
2022/8/18, 69, 36, , 18, , 2
2022/8/19, 48, 36, , 16, , 
2022/8/20, 58, 52, , 17, 1, 4
2022/8/21, 104, 62, , 32, 2, 5
2022/8/22, 102, 57, , 37, 1, 4
2022/8/23, 89, 50, , 45, 1, 8
2022/8/24, 82, 70, , 52, 1, 11
2022/8/25, 98, 69, , 53, 1, 9
2022/8/26, 104, 65, , 53, 1, 9
2022/8/27, 123, 59, , 39, 1, 7
2022/8/28, 122, 53, , 25, 1, 3
2022/8/29, 104, 39, , 18, , 1
2022/8/30, 62, 18, , 12, , 1
2022/8/31, 24, 12, , 12, , 1
2022/9/1, 10, 9, , 17, , 2
2022/9/2, 17, 12, , 18, , 1
2022/9/3, 28, 22, , 21, , 1
2022/9/4, 34, 29, , 19, , 1
2022/9/5, 30, 17, , 16, , 1
2022/9/6, 19, 11, , 18, , 
2022/9/7, 25, 21, , 17, , 2
2022/9/8, 24, 31, , 21, , 3
2022/9/9, 33, 70, , 35, 1, 10
2022/9/10, 71, 50, , 39, 1, 10
2022/9/11, 82, 43, , 30, , 1
2022/9/12, 48, 22, , 25, , 2
2022/9/13, 34, 14, , 20, , 2
2022/9/14, 42, 16, , 22, , 4
2022/9/15, 37, 29, , 34, , 4
2022/9/16, 58, 15, , 20, , 2
2022/9/17, 32, 17, , 23, , 2
2022/9/18, 37, 8, , 14, , 1
2022/9/19, 16, 12, , 15, , 2
2022/9/20, 29, 28, , 24, 1, 5
2022/9/21, 47, 30, , 30, , 4
2022/9/22, 35, 19, , 21, , 2
2022/9/23, 29, 7, , 14, , 1
2022/9/24, 15, 10, , 13, , 2
2022/9/25, 26, 16, , 15, 4, 2
2022/9/26, 31, 19, , 22, , 4
2022/9/27, 41, 12, , 18, , 3
2022/9/28, 27, 23, , 25, , 4
2022/9/29, 45, 32, , 33, , 5
2022/9/30, 58, 20, , 27, , 3
2022/5/29, 35, 21, , 21, , 1
2022/5/30, 40, 24, , 30, , 2
2022/5/31, 53, 29, , 22, , 2
2022/6/1, 55, 26, , 18, , 1
2022/6/2, 46, 19, , 20, , 1
2022/6/3, 44, 22, , 18, , 1
2022/6/4, 38, 28, , 17, , 3
2022/6/5, 56, 31, , 18, , 1
2022/6/6, 45, 29, , 17, , 1
2022/6/7, 39, 68, , 23, 1, 3
2022/6/8, 52, 42, , 27, , 5
2022/6/9, 99, 44, , 20, , 2
2022/6/10, 55, 57, , 28, , 2
2022/6/11, 59, 23, , 14, , 2
2022/6/12, 52, 28, , 22, , 2
2022/6/13, 51, 32, , 19, , 4
2022/6/14, 60, 14, , 5, , 1
2022/6/15, 19, 16, , 8, , 1
2022/6/16, 26, 22, , 17, , 1
2022/6/17, 38, 18, , 14, , 1
2022/6/18, 36, 22, , 11, , 1
2022/6/19, 39, 15, , 9, , 1
2022/6/20, 34, 28, , 25, , 2
2022/6/21, 50, 20, , 13, , 1
2022/6/22, 35, 22, , 13, , 1
2022/6/23, 40, 40, , 17, , 1
2022/6/24, 52, 37, , 18, , 2
2022/6/25, 59, 54, , 19, , 5
2022/6/26, 64, 137, , 21, , 6
2022/6/27, 75, 34, , 17, , 4
2022/6/28, 41, 17, , 17, , 2
2022/6/29, 29, 77, , 17, , 4
2022/6/30, 50, 30, , 16, , 2
2022/1/3, 34, 19, , 21, , 2
2022/1/4, 57, 16, , 22, , 2
2022/1/5, 51, 10, , 16, , 1
2022/1/6, 29, 6, , 10, , 
2022/1/7, 19, 9, , 12, , 1
2022/1/8, 32, 11, , 18, , 1
2022/1/9, 36, 10, , 19, , 2
2022/1/10, 40, 8, , 10, , 1
2022/1/11, 34, 7, , 15, , 1
2022/1/12, 32, 11, , 22, , 2
2022/1/13, 36, 5, , 14, , 1
2022/1/14, 15, 8, , 8, , 1
2022/1/15, 24, 7, , 11, , 
2022/1/16, 20, 9, , 12, , 1
2022/1/17, 33, 12, , 12, , 1
2022/1/18, 38, 11, , 17, , 1
2022/1/19, 28, 9, , 10, , 
2022/1/20, 34, 19, , 21, 1, 3
2022/1/21, 62, 18, , 22, 1, 3
2022/1/22, 58, 17, , 16, 1, 1
2022/1/23, 63, 17, , 24, , 2
2022/1/24, 54, 12, , 23, , 1
2022/1/25, 42, 12, , 20, , 1
2022/1/26, 36, 8, , 17, , 
2022/1/27, 22, 15, , 22, , 2
2022/1/28, 47, 33, , 29, 1, 5
2022/1/29, 83, 7, , 15, , 1
2022/1/30, 26, 15, , 23, , 1
2022/1/31, 53, 13, , 19, , 
2022/2/1, 44, 8, , 12, , 1
2022/2/2, 27, 26, , 34, 1, 3
2022/2/3, 66, 24, , 32, 1, 4
2022/2/4, 68, 17, , 28, , 3
2022/2/5, 51, 22, , 32, , 4
2022/2/6, 63, 21, , 31, , 2
2022/2/7, 60, 9, , 19, , 1
2022/2/8, 31, 9, , 19, , 1
2022/2/9, 22, 7, , 17, 1, 
2022/2/10, 19, 10, , 14, , 1
2022/2/11, 26, 8, , 13, , 
2022/2/12, 22, 9, , 9, , 
2022/2/13, 24, 15, , 14, , 1
2022/2/14, 37, 20, , 17, , 
2022/2/15, 53, 18, , 15, , 
2022/2/16, 48, 18, , 17, , 
2022/2/17, 47, 12, , 17, , 
2022/2/18, 30, 6, , 13, , 1
2022/2/19, 20, 7, , 11, , 
2022/2/20, 21, 10, , 10, , 
2022/2/21, 26, , , , , 
2022/2/23, 24, 17, , 19, , 
2022/2/24, 29, 20, , 24, , 
2022/2/25, 36, 18, , 21, , 
2022/2/26, 36, 18, , 14, , 1
2021/10/1, 55, 32, , 20, , 2
2021/10/2, 74, 47, , 27, , 5
2021/10/3, 76, 50, , 23, 1, 6
2021/10/30, 47, 22, , 9, , 
2021/10/31, 54, 37, , 15, , 
2021/11/1, 77, 38, , 21, , 
2021/11/2, 91, 20, , 13, , 
