date, pm25, pm10, o3, no2, so2, co
2022/1/23, 54, 21, , 30, 1, 4
2022/1/24, 68, 11, , 30, 1, 2
2022/1/25, 41, 6, , 24, , 2
2022/1/26, 25, 4, , 25, , 1
2022/1/27, 13, 9, , 19, , 1
2022/1/28, 32, 23, , 25, 2, 5
2022/1/29, 72, 8, , 15, , 2
2022/1/30, 26, 10, , 13, , 2
2022/1/31, 36, 10, , 22, , 3
2022/2/1, 34, 7, , 20, , 1
2022/2/2, 24, 20, , 36, , 3
2022/2/3, 65, 15, , 28, , 2
2022/2/4, 49, 14, , 35, , 3
2022/2/5, 52, 13, , 30, , 2
2022/2/6, 50, 12, , 29, , 1
2022/2/7, 38, 8, , 26, , 1
2022/2/8, 29, 5, , 25, , 1
2022/2/9, 18, 5, , 27, , 1
2022/2/10, 16, 7, , 25, 1, 1
2022/2/11, 18, 5, , 18, 1, 
2022/2/12, 13, 6, , 16, 2, 1
2022/2/13, 17, 9, , 20, , 1
2022/2/14, 28, 13, , 29, , 1
2022/2/15, 46, 14, , 26, 3, 1
2022/2/16, 43, 10, , 13, , 1
2022/2/17, 38, 7, , 21, , 1
2022/2/18, 26, 5, , 18, , 1
2022/2/19, 16, 5, , 13, , 1
2022/2/20, 13, 6, , 16, , 
2022/2/21, 20, , , , , 
2022/2/23, 18, 9, , 24, , 2
2022/2/24, 22, 12, , 27, , 1
2022/2/25, 33, 12, , 29, , 1
2022/2/26, 29, 6, , 8, , 
2022/2/27, 16, 8, , 17, , 1
2022/2/28, 23, , , , , 
2021/10/1, 48, 15, , 18, , 4
2021/10/2, 45, 25, , 16, 1, 6
2021/10/3, 72, , , 15, , 5
2021/10/30, 31, 12, , 18, 1, 2
2021/10/31, 39, 23, , 27, 1, 7
2021/11/1, 63, 23, , 18, 1, 6
2021/11/2, 73, 11, , 7, , 1
2021/11/3, 40, 10, , 16, 1, 2
2021/11/4, 31, 11, , 15, 1, 2
2021/11/5, 40, 4, , 10, 1, 1
2021/11/6, 9, 4, , 12, 1, 1
2021/11/7, 11, 6, , 15, 2, 2
2021/11/8, 20, 4, , 11, , 1
2021/11/9, 14, 9, , 19, , 2
2021/11/10, 12, 7, , 19, 1, 2
2021/11/11, 23, 8, , 18, 1, 2
2021/11/12, 28, 3, , 16, , 1
2021/11/13, 10, 4, , 19, , 2
2021/11/14, 10, 3, , 13, , 1
2021/11/15, 9, 9, , 19, , 1
2021/11/16, 13, 14, , 21, , 2
2021/11/17, 24, 16, , 16, 5, 1
2021/11/18, 44, 10, , 17, 2, 2
2021/11/19, 39, 3, , 14, 1, 2
2021/11/20, 13, 4, , 17, 1, 2
2021/11/21, 11, 5, , 15, 1, 1
2021/11/22, 11, 10, , 25, , 2
2021/11/23, 20, 8, , 22, 1, 1
2021/11/24, 16, 4, , 20, 1, 2
2021/11/25, 13, 11, , 15, 2, 1
2021/11/26, 36, 9, , 14, 1, 2
2021/11/27, 30, 6, , 15, 1, 2
2021/11/28, 23, 10, , 12, , 2
2021/11/29, 34, 3, , 8, , 1
2021/11/30, 9, 3, , 17, , 1
2021/12/1, 12, 6, , 21, , 2
2021/12/2, 18, 10, , 19, 1, 4
2021/12/3, 36, 5, , 14, , 1
2021/12/4, 14, 12, , 27, , 3
2021/12/5, 44, 14, , 15, , 2
2021/12/6, 44, 7, , 14, , 3
2021/12/7, 25, 10, , 14, , 2
2021/12/8, 37, 9, , 16, 1, 2
2021/12/9, 34, 18, , 21, 4, 3
2021/12/10, 59, 12, , 15, , 2
2021/12/11, 45, 16, , 13, , 2
2021/12/12, 54, 15, , 16, , 3
2021/12/13, 53, 16, , 18, , 3
2021/12/14, 55, 13, , 22, 1, 4
2021/12/15, 42, 3, , 19, , 2
2021/12/16, 10, 5, , 21, , 2
2021/12/17, 14, 3, , 20, , 1
2021/12/18, 9, 4, , 20, , 2
2021/12/19, 13, 7, , 11, , 2
2021/12/20, 20, 6, , 17, , 1
2021/12/21, 21, 9, , 24, , 2
2021/12/22, 31, 7, , 29, , 2
2021/12/23, 23, 8, , 19, 1, 1
2021/12/24, 29, 10, , 17, 3, 2
2021/12/25, 35, 6, , 15, 3, 2
2021/12/26, 20, 9, , 20, , 2
2021/12/27, 30, 11, , 32, , 6
2021/12/28, 41, 24, , 27, 1, 5
2021/12/29, 76, 14, , 23, , 3
2021/12/30, 50, 11, , 22, 1, 2
2021/12/31, 43, 15, , 14, 1, 2
2022/1/1, 47, 4, , 12, , 1
2022/1/2, 12, 6, , 13, , 1
2021/7/1, 36, 10, , 8, , 2
2021/7/2, 25, 11, , 5, , 1
2021/7/3, 30, 15, , 5, 1, 2
2021/7/4, 39, 17, , 5, 1, 1
2021/7/5, 41, 22, , 10, 1, 1
2021/7/6, 49, 25, , 15, 1, 2
2021/7/7, 50, 32, , 30, 1, 
2021/7/8, 60, 21, , 26, , 
2021/7/9, 47, 24, , 19, , 
2021/7/10, 56, 20, , 5, , 
2021/7/11, 50, 21, , 10, 1, 
2021/7/12, 48, 33, , 25, 1, 3
2021/7/13, 61, 36, , 31, , 5
2021/7/14, 74, 40, , 26, 1, 3
2021/7/15, 87, 27, , 24, , 5
2021/7/16, 76, 16, , 22, , 3
2021/7/17, 45, 16, , 26, 1, 3
2021/7/18, 44, 12, , 23, 1, 3
2021/7/19, 31, 11, , 17, 1, 2
2021/7/20, 29, 10, , , 1, 4
2021/7/21, 25, 5, , , 1, 1
2021/7/22, 12, 9, , , 1, 1
2021/7/23, 18, 8, , 12, 1, 2
2021/7/24, 23, 17, , 19, 1, 5
2021/7/25, 42, 17, , 23, 1, 6
2021/7/26, 40, 14, , 23, 1, 4
2021/7/27, 37, 16, , 18, 1, 2
2021/7/28, 43, 11, , 17, 1, 3
2021/7/29, 36, 17, , 29, 1, 4
2021/7/30, 49, 12, , 16, 1, 2
2021/7/31, 27, 19, , 27, 1, 3
2021/8/1, 50, 20, , 18, 1, 3
2021/8/2, 54, 7, , 14, , 1
2021/8/3, 20, 10, , 23, , 2
2021/8/4, 25, 12, , 22, , 4
2021/8/5, 33, 16, , 13, , 3
