date, pm25, pm10, o3, no2, so2, co
2022/12/23, 53, 12, , 14, , 4
2022/12/24, 47, 5, , 11, , 1
2022/12/25, 21, 6, , 15, , 2
2022/12/26, 23, 10, , 12, , 2
2022/12/27, 40, 14, , 15, , 3
2022/12/28, 53, 16, , 20, , 2
2022/12/29, 47, 21, , 18, , 3
2022/12/30, 67, 11, , 13, , 2
2022/12/31, 44, 8, , 10, , 1
2023/1/1, 34, 3, , 6, , 1
2022/7/1, 24, 29, , 11, , 2
2022/7/2, 30, 25, , 10, , 1
2022/7/3, 35, 27, , 15, , 2
2022/7/4, 44, 41, , 23, , 3
2022/7/5, 67, 36, , 18, , 3
2022/7/6, 65, 37, , 19, , 3
2022/7/7, 61, 13, , 9, , 1
2022/7/8, 22, 26, , 16, , 3
2022/7/9, 52, 25, , 9, , 3
2022/7/10, 53, 36, , 8, , 1
2022/7/11, 48, 28, , 6, , 
2022/7/12, 33, 34, , 16, , 2
2022/7/13, 41, 30, , 19, , 3
2022/7/14, 52, 19, , 7, , 2
2022/7/15, 29, 17, , 9, , 2
2022/7/16, 19, 16, , 12, , 2
2022/7/17, 26, 13, , 13, , 1
2022/7/18, 30, 15, , 7, , 1
2022/7/19, 15, 13, , 10, , 1
2022/7/20, 19, 8, , 6, , 1
2022/7/21, 18, 14, , 8, , 2
2022/7/22, 25, 22, , 13, , 1
2022/7/23, 49, 26, , 11, , 4
2022/7/24, 49, 27, , 14, , 2
2022/7/25, 50, 24, , 12, , 2
2022/7/26, 53, 39, , 15, , 4
2022/7/27, 70, 32, , 16, , 2
2022/7/28, 54, 14, , 8, , 1
2022/7/29, 17, 16, , 10, , 1
2022/7/30, 19, 17, , 11, , 4
2022/7/31, 34, 24, , 15, , 2
2022/8/1, 36, 29, , 17, , 2
2022/8/2, 38, 39, , 19, , 3
2022/8/3, 55, 39, , 17, , 2
2022/8/4, 58, 46, , 20, , 3
2022/8/5, 63, 47, , 15, 1, 3
2022/8/6, 63, 41, , 21, , 2
2022/8/7, 54, 16, , 13, , 2
2022/8/8, 39, 12, , 9, , 1
2022/8/9, 29, 14, , 9, , 1
2022/8/10, 26, 18, , 15, , 1
2022/8/11, 23, 31, , 20, , 2
2022/8/12, 43, 29, , 17, , 4
2022/8/13, 48, 39, , 18, , 3
2022/8/14, 61, 39, , 15, , 3
2022/8/15, 58, 39, , 14, , 3
2022/8/16, 50, 44, , 13, , 2
2022/8/17, 54, 52, , 16, , 2
2022/8/18, 58, 54, , 9, , 1
2022/8/19, 48, 55, , 9, , 1
2022/8/20, 59, 60, , 7, 1, 5
2022/8/21, 107, 66, , 15, 1, 6
2022/8/22, 104, 54, , 18, 1, 3
2022/8/23, 81, 57, , 25, 1, 4
2022/8/24, 70, 58, , 27, , 5
2022/8/25, 61, 60, , 29, , 7
2022/8/26, 78, 67, , 27, , 7
2022/8/27, 99, 66, , 20, 1, 5
2022/8/28, 110, 62, , 14, , 2
2022/8/29, 79, 54, , 16, , 2
2022/8/30, 64, 37, , 8, , 1
2022/8/31, 32, 22, , 6, , 1
2022/9/1, 12, 11, , 8, , 1
2022/9/2, 12, 7, , 8, , 1
2022/9/3, 13, 10, , 10, , 2
2022/9/4, 18, 11, , 10, , 2
2022/9/5, 19, 7, , 7, , 2
2022/9/6, 15, 10, , 9, , 1
2022/9/7, 23, 8, , 7, , 1
2022/9/8, 16, 14, , 10, , 3
2022/9/9, 21, 31, , 15, , 8
2022/9/10, 50, 34, , 17, , 6
2022/9/11, 55, 29, , 15, , 2
2022/9/12, 56, 27, , 11, , 
2022/9/13, 43, 13, , 9, , 1
2022/9/14, 44, 14, , 11, , 2
2022/9/15, 47, 22, , 16, , 3
2022/9/16, 54, 19, , 13, , 1
2022/9/17, 33, 17, , 12, , 1
2022/9/18, 47, 13, , 7, , 1
2022/9/19, 22, 12, , 9, , 1
2022/9/20, 22, 18, , 10, , 4
2022/9/21, 44, 13, , 9, , 1
2022/9/22, 44, 16, , 10, , 1
2022/9/23, 40, 4, , 5, , 1
2022/9/24, 13, 6, , 6, , 1
2022/9/25, 20, 10, , 6, , 3
2022/9/26, 35, 16, , 9, , 3
2022/9/27, 41, 9, , 9, , 2
2022/9/28, 32, 18, , 15, , 1
2022/9/29, 48, 28, , 16, , 3
2022/9/30, 63, 25, , 14, , 2
2022/5/29, 29, , , 17, , 2
2022/5/30, 36, 14, , 21, , 3
2022/5/31, 51, 30, , 15, , 3
2022/6/1, 49, 32, , 14, , 2
2022/6/2, 47, 28, , 16, , 2
2022/6/3, 51, 38, , 12, , 1
2022/6/4, 37, 30, , 14, , 4
2022/6/5, 51, 23, , 11, , 1
2022/6/6, 33, 28, , 11, , 2
2022/6/7, 28, 44, , 15, , 4
2022/6/8, 39, 50, , 19, , 3
2022/6/9, 48, 36, , 16, , 2
2022/6/10, 53, 38, , 18, , 2
2022/6/11, 54, 27, , 10, , 2
2022/6/12, 48, 35, , 15, , 2
2022/6/13, 50, 33, , 15, , 2
2022/6/14, 59, 21, , 6, , 
2022/6/15, 20, 22, , 7, , 1
2022/6/16, 21, 26, , 15, , 2
2022/6/17, 32, 18, , 11, , 1
2022/6/18, 33, 30, , 11, , 1
2022/6/19, 36, 18, , 6, , 1
2022/6/20, 25, 26, , 19, , 2
2022/6/21, 47, 17, , 8, , 2
2022/6/22, 31, 25, , 9, , 
2022/6/23, 27, 21, , 12, , 
2022/6/24, 27, 25, , 13, , 2
2022/6/25, 43, 30, , 14, , 3
2022/6/26, 51, 38, , 15, , 4
2022/6/27, 61, 36, , 12, , 1
2022/6/28, 43, 22, , 9, , 2
2022/6/29, 25, 28, , 12, , 3
2022/6/30, 26, 26, , 7, , 1
2022/1/3, 36, 13, , 23, 1, 2
2022/1/4, 54, 12, , 22, 1, 2
2022/1/5, 51, 7, , 21, , 2
2022/1/6, 29, 2, , 12, , 1
2022/1/7, 9, 5, , 13, , 1
2022/1/8, 21, 8, , 21, 1, 1
2022/1/9, 34, 7, , 21, 1, 1
2022/1/10, 32, 5, , 12, , 1
2022/1/11, 20, 5, , 13, , 2
2022/1/12, 22, 9, , 24, , 4
2022/1/13, 37, 3, , 10, , 1
2022/1/14, 12, 1, , 3, , 
2022/1/15, 7, 2, , 5, , 1
2022/1/16, 11, 6, , 13, , 2
2022/1/17, 28, 5, , 11, , 2
2022/1/18, 21, 6, , 21, , 1
2022/1/19, 25, 8, , 16, , 
2022/1/20, 37, 14, , 21, 2, 2
2022/1/21, 56, 14, , 19, 1, 2
2022/1/22, 55, 14, , 15, , 2
2022/1/23, 58, 17, , 30, , 4
2022/1/24, 63, 12, , 30, , 2
2022/1/25, 50, 7, , 20, , 2
2022/1/26, 31, 4, , 20, , 
2022/1/27, 16, 12, , 21, , 1
