date, pm25, pm10, o3, no2, so2, co
2021/11/1, 48, 48, 2, 21, 1, 8
2021/11/2, 78, 22, 9, 14, , 2
2021/11/3, 49, 16, 17, 12, , 2
2021/11/4, 22, 20, 14, 14, , 2
2021/11/5, 39, 11, 20, 9, , 1
2021/11/6, 9, 8, 32, 8, , 1
2021/11/7, 8, 11, 24, 12, , 1
2021/11/8, 15, 11, 27, 10, , 1
2021/11/9, 16, 14, 31, 14, , 1
2021/11/10, 18, 12, 17, 15, 1, 2
2021/11/11, 15, 17, 14, 15, , 6
2021/11/12, 26, 8, 23, 10, , 1
2021/11/13, 12, 22, 20, 12, 1, 2
2021/11/14, 17, 20, 26, 11, , 3
2021/11/15, 14, 30, 23, 12, 1, 1
2021/11/16, 12, 34, 19, 14, , 2
2021/11/17, 31, 29, 19, 13, 1, 2
2021/11/18, 43, 14, 6, 15, , 2
2021/11/19, 21, 7, 21, 10, , 2
2021/11/20, 13, 9, 25, 14, 1, 2
2021/11/21, 13, 11, 25, 9, 1, 1
2021/11/22, 20, 16, 20, 17, , 2
2021/11/23, 13, 15, 13, 16, , 2
2021/11/24, 10, 9, 19, 16, , 2
2021/11/25, 15, 17, 24, 11, 1, 2
2021/11/26, 18, 21, 9, 15, , 2
2021/11/30, 19, 9, 26, 12, 1, 1
2021/12/1, 20, 10, 27, 17, , 2
2021/12/2, 22, 14, 9, 16, , 3
2021/12/3, 35, 7, 24, 11, 1, 1
2021/12/4, 21, 15, 10, 20, , 2
2021/12/5, 37, 24, , 18, 1, 3
2021/12/6, 51, 14, , 18, 1, 2
2021/12/7, 34, 14, , 15, 1, 2
2021/12/8, 39, 16, , 17, 1, 3
2021/12/9, 41, 21, , 23, 4, 3
2021/12/10, 50, 19, , 20, 2, 4
2021/12/11, 47, 24, , 17, 2, 3
2021/12/12, 55, 20, , 16, 1, 3
2021/12/13, 50, 26, , 17, 2, 4
2021/12/14, 60, 16, , 18, 1, 3
2021/12/15, 39, 6, , 15, , 2
2021/12/16, 18, 7, , 16, , 2
2021/12/17, 21, 6, , 15, 1, 2
2021/12/18, 17, 7, , 14, , 1
2021/12/19, 16, 9, , 11, , 2
2021/12/20, 25, 9, , 16, 1, 2
2021/12/21, 27, 12, , 21, 1, 2
2021/12/22, 33, 10, , 21, 1, 2
2021/12/23, 28, 11, , 17, , 2
2021/12/24, 28, 15, , 15, 2, 2
2021/12/25, 39, 8, , 13, 1, 1
2021/12/26, 22, 11, , 14, , 2
2021/12/27, 32, 15, , 20, 1, 3
2021/12/28, 40, 31, , 25, 3, 6
2021/12/29, 66, 20, , 23, 2, 3
2021/12/30, 51, 12, , 14, 1, 2
2021/12/31, 37, 14, , 10, 1, 2
2022/1/1, 35, 6, , 6, , 1
2022/1/2, 17, 11, 15, 15, 1, 2
2021/7/1, 22, 10, , 12, , 1
2021/7/2, 16, 11, , 14, , 
2021/7/3, 17, 15, , 15, , 1
2021/7/4, 26, 19, , 23, 1, 1
2021/7/5, 26, 24, , 27, 1, 1
2021/7/6, 38, 29, 40, 34, , 2
2021/7/7, 44, 33, 99, , , 4
2021/7/8, 50, 33, 61, , , 4
2021/7/9, 49, 33, 56, , , 3
2021/7/10, 51, 19, 46, , , 3
2021/7/11, 40, 24, 45, , , 3
2021/7/12, 39, 32, , , , 4
2021/7/13, 50, 38, , , , 4
2021/7/14, 60, 39, , , , 7
2021/7/15, 61, 25, 50, , , 5
2021/7/16, 49, 31, 43, , , 4
2021/7/17, 56, 22, 58, , , 3
2021/7/18, 46, 22, 32, , , 3
2021/7/19, 42, 16, 33, , , 3
2021/7/20, 28, 19, 32, 18, , 2
2021/7/21, 26, 17, 28, 12, , 2
2021/7/22, 39, 23, 23, 15, , 1
2021/7/23, 31, 13, 25, 14, , 2
2021/7/24, 25, 23, 34, 19, , 2
2021/7/25, 41, 27, 41, 21, , 2
2021/7/26, 43, 41, 57, 26, , 2
2021/7/27, 52, 41, 23, 30, , 2
2021/7/28, 61, 19, 35, 15, , 2
2021/7/29, 48, 21, 26, 28, , 2
2021/7/30, 52, 18, 44, 11, , 1
2021/7/31, 39, 32, 36, 21, , 2
2021/8/1, 55, 30, 37, 24, , 3
2021/8/2, 62, 11, 33, 10, , 1
2021/8/3, 27, 16, 32, 16, , 2
2021/8/4, 29, 23, 20, 30, , 2
2021/8/5, 41, 32, 23, 29, , 2
2021/8/6, 72, 36, 22, 22, , 3
2021/8/7, 71, 35, 20, 29, , 3
2021/8/8, 60, 47, 72, 34, , 7
2021/8/9, 78, 41, 28, 29, , 2
2021/8/10, 68, 26, 14, 26, , 2
2021/8/11, 57, 25, 20, 20, , 2
2021/8/12, 58, 18, 26, 12, , 1
2021/8/13, 32, 22, 39, 17, 1, 2
2021/8/14, 39, 22, 45, 17, , 3
2021/8/15, 44, 27, 46, 21, , 3
2021/8/16, 52, 40, 52, 36, , 3
2021/8/17, 63, 41, 52, 30, , 3
2021/8/18, 65, 24, 24, 22, , 2
2021/8/19, 54, 21, 37, 18, , 1
2021/8/20, 45, 16, 21, 13, , 1
2021/8/21, 39, 15, 29, 14, , 2
2021/8/22, 38, 16, 28, 16, , 1
2021/8/23, 30, 17, 27, 17, , 3
2021/8/24, 30, 21, 21, 22, , 1
2021/8/25, 40, 27, 16, 22, , 2
2021/8/26, 65, 30, 28, 15, , 3
2021/8/27, 71, 18, 27, 11, , 2
2021/8/28, 39, 34, 27, 21, 1, 1
2021/8/29, 52, 37, 8, 33, , 3
2021/8/30, 79, 30, 26, 20, , 2
2021/8/31, 69, 20, 19, 23, , 3
2021/9/1, 58, 12, 16, 14, , 2
2021/9/2, 24, 11, 17, 14, , 1
2021/9/3, 26, 7, 18, 8, , 2
2021/9/4, 23, 9, 15, 11, , 1
2021/9/5, 25, 12, 27, 13, , 1
2021/9/6, 31, 13, 14, 14, , 2
2021/9/7, 34, 18, 21, 15, , 1
2021/9/8, 36, 17, 27, 12, , 1
2021/9/9, 49, 17, 16, 15, , 2
2021/9/10, 43, 26, 6, 24, , 4
2021/9/11, 53, 34, 19, 28, , 3
2021/9/12, 71, 31, 32, 24, , 3
2021/9/13, 64, 13, 24, 10, , 
2021/9/14, 23, 13, 20, 11, , 1
2021/9/15, 26, 11, 15, 13, , 1
2021/9/16, 25, 13, 15, 16, , 1
2021/9/17, 34, 18, 16, 16, , 1
2021/9/18, 40, 19, 16, 10, , 1
2021/9/19, 31, 7, 17, 9, , 1
2021/9/20, 25, 8, 21, 13, , 1
2021/9/21, 23, 10, 7, 14, , 2
2021/9/22, 27, 14, , 18, , 3
2021/9/23, 43, 16, 6, 18, , 3
2021/9/24, 31, 15, 4, 19, , 1
2021/9/25, 44, 8, 9, 11, , 2
2021/9/26, 22, 20, 11, 10, , 2
2021/9/27, 43, 17, 15, 14, , 2
2021/9/28, 39, 26, 15, 16, , 3
2021/9/29, 54, 18, 12, 15, , 2
2021/9/30, 38, 24, 3, 23, , 3
2021/4/1, 20, 16, 25, 14, , 3
2021/4/2, 24, 27, 26, 22, , 2
2021/4/3, 37, 23, 30, 15, , 2
2021/4/4, 27, 26, 32, 12, , 1
2021/4/5, 26, 31, 35, 10, , 1
2021/4/6, 44, 34, 28, 15, , 
2021/4/7, 50, 10, 22, 14, , 1
2021/4/8, 29, 19, 27, 10, , 1
2021/4/9, 28, 31, 35, 12, , 1
2021/4/10, 35, 39, 43, 16, , 2
2021/4/11, 60, 56, 37, 23, , 3
2021/4/12, 61, 82, 31, 19, 1, 2
2021/4/13, 82, 73, 35, 21, 2, 2
2021/4/14, 95, 67, 32, 23, 3, 3
2021/4/15, 88, 28, 34, 8, , 1
2021/4/16, 37, 30, 39, 7, , 1
2021/4/17, 37, 24, 34, 8, , 1
2021/4/18, 38, 25, 32, 8, , 
2021/4/19, 54, 25, 31, 9, , 1
2021/4/20, 41, 9, 24, 12, , 1
2021/4/21, 30, 24, 35, 11, , 1
2021/4/22, 48, 20, 30, 18, , 2
2021/4/23, 45, 6, 27, 10, , 1
2021/4/24, 17, 8, 27, 4, , 
2021/4/25, 18, 14, 26, 7, , 2
2021/4/26, 29, 13, 15, 15, , 2
2021/4/27, 30, 11, 21, 9, , 1
2021/4/28, 24, 14, 34, 10, , 1
2021/4/29, 29, 35, 34, 18, 1, 1
2021/4/30, 60, 10, 39, 6, , 1
2021/5/1, 30, 25, 38, 15, , 1
2021/5/2, 40, 16, 30, 9, , 1
2021/5/3, 36, 6, 32, 5, , 1
2021/5/4, 14, 14, 37, 10, , 2
2021/5/5, 33, 27, 35, 16, , 2
2021/5/6, 47, 13, 39, 8, , 1
2021/5/7, 26, 18, 21, 16, , 2
2021/5/8, 38, 9, 27, 7, , 1
2021/5/9, 24, 14, 40, 9, , 1
2021/5/10, 33, 23, 37, 14, 1, 1
2021/5/11, 37, 37, 31, 16, , 2
2021/5/12, 61, 17, 33, 12, , 1
2021/5/13, 31, 29, 35, 19, 1, 2
2021/5/14, 47, 30, 40, 14, , 2
2021/5/15, 48, 19, 40, 10, , 2
2021/5/16, 36, 37, 46, 17, , 2
2021/5/17, 54, 56, 39, 15, 2, 1
2021/5/18, 63, 37, 40, 10, , 1
2021/5/19, 53, 27, 28, 13, , 2
2021/5/20, 44, 19, 25, 9, , 1
2021/5/21, 24, 24, 42, 11, , 1
2021/5/22, 39, 25, 48, 12, , 1
2021/5/23, 34, 14, 35, 6, , 
2021/5/24, 24, 17, 37, 9, , 
2021/5/25, 39, 30, 40, 18, , 2
2021/5/26, 50, 22, 23, 14, , 2
2021/5/27, 49, 27, 23, 17, , 3
2021/5/28, 56, 23, 26, 15, , 2
2021/5/29, 45, 13, 29, 4, , 1
2021/5/30, 19, 13, 21, 6, , 1
2021/5/31, 22, 15, 31, 8, , 1
2021/6/1, 29, 17, 31, 8, , 1
2021/6/2, 29, 19, 33, 9, , 1
2021/6/3, 30, 21, 31, 9, , 1
2021/6/4, 30, 24, 39, 9, , 1
2021/6/5, 41, 23, 32, 10, , 1
2021/6/6, 47, 17, 35, 14, , 2
2021/6/7, 40, 21, , 16, , 3
2021/6/8, 44, 17, , 9, , 1
2021/6/9, 36, 14, , 9, , 2
2021/6/10, 31, 16, , 10, , 1
2021/6/11, 41, 20, , 13, , 1
2021/6/12, 45, 20, , 12, , 2
2021/6/13, 40, 19, , 10, , 1
2021/6/14, 39, 26, , 18, , 3
2021/6/15, 50, 17, , 10, , 2
2021/6/16, 28, 18, , 10, , 1
2021/6/17, 31, 29, , 15, 1, 2
2021/6/18, 51, 28, , 13, , 1
2021/6/19, 48, 27, , 14, , 2
2021/6/20, 49, 29, , 14, , 2
2021/6/21, 50, 53, , 26, , 2
2021/6/22, 63, 56, , 36, , 3
2021/6/23, 72, 52, , 34, , 3
2021/6/24, 73, 40, , 32, , 2
2021/6/25, 57, 32, , 25, , 2
2021/6/26, 47, 39, , 31, , 3
2021/6/27, 73, 26, , 28, , 2
2021/6/28, 54, 9, , 11, , 1
2021/6/29, 14, 13, , 11, , 1
2021/6/30, 17, 11, , 14, , 1
2021/1/4, 52, 18, 9, 15, , 1
2021/1/5, 48, 14, 17, 12, , 1
2021/1/6, 44, 26, 11, 14, , 2
2021/1/7, 59, 21, 2, 11, 1, 2
2021/1/8, 52, 19, 2, 11, , 2
2021/1/9, 51, 15, 3, 11, , 2
2021/1/10, 43, 23, 1, 14, , 3
2021/1/11, 58, 28, 1, 15, 1, 3
2021/1/12, 60, 21, 10, 14, 1, 2
2021/1/13, 61, 20, 11, 12, 1, 1
2021/1/14, 42, 26, 1, 19, 3, 5
2021/1/15, 67, 17, 5, 13, 3, 2
2021/1/16, 50, 15, 8, 14, 2, 2
2021/1/17, 49, 38, 2, 32, 2, 8
2021/1/18, 88, 24, 1, 26, 2, 5
2021/1/19, 63, 12, 4, 20, 1, 2
2021/1/20, 36, 16, 10, 20, , 1
2021/1/21, 48, 41, 6, 24, , 3
2021/1/22, 94, 22, 4, 18, , 2
2021/1/23, 60, 15, 9, 17, , 2
2021/1/24, 47, 18, 19, 17, , 2
2021/1/25, 50, 16, 15, 16, , 1
2021/1/26, 49, 8, 18, 11, , 1
2021/1/27, 24, 14, 10, 19, , 1
2021/1/28, 39, 10, 13, 13, , 2
2021/1/29, 29, 10, 18, 11, , 1
2021/1/30, 32, 12, 17, 14, , 
2021/1/31, 37, 9, 20, 12, , 1
2021/2/1, 25, 21, 4, 26, , 4
2021/2/2, 55, 21, 3, 25, 3, 2
2021/2/3, 54, 19, 12, 15, , 1
2021/2/4, 51, 14, 14, 10, , 1
2021/2/5, 32, 13, 22, 9, , 1
2021/2/6, 34, 11, 22, 11, , 1
2021/2/7, 31, 11, 21, 17, , 1
2021/2/8, 31, 22, 14, 25, 1, 3
2021/2/9, 52, 14, 18, 14, , 1
2021/2/10, 32, 21, 9, 25, 1, 2
2021/2/11, 52, 17, 16, 16, 2, 1
2021/2/12, 48, 11, 21, 11, 1, 1
2021/2/13, 26, 7, 24, 11, , 1
2021/2/14, 20, 10, 18, 19, , 1
2021/2/15, 31, 11, 18, 23, , 2
2021/2/16, 31, 13, 20, 19, , 2
2021/2/17, 38, 16, 11, 20, 1, 2
2021/2/18, 46, 11, 15, 19, , 1
2021/2/19, 37, 18, 9, 28, 1, 3
2021/2/20, 54, 31, 11, 28, 1, 3
2021/2/21, 76, 18, 14, 15, 1, 2
2021/2/22, 51, 16, 15, 20, 3, 1
2021/2/23, 44, 19, 15, 22, 1, 1
2021/2/24, 48, 16, 11, 17, , 2
2021/2/25, 43, 13, 24, 13, , 1
2021/2/26, 31, 8, 25, 9, , 1
2021/2/27, 25, 8, 16, 13, , 1
2021/2/28, 26, 9, 23, 16, , 1
2021/3/1, 31, 6, 27, 9, , 1
2021/3/2, 20, 7, 29, 10, , 
2021/3/3, 18, 7, 30, 10, , 1
2021/3/4, 18, 12, 25, 14, , 1
2021/3/5, 27, 14, 24, 16, , 1
2021/3/6, 29, 10, 26, 13, , 1
2021/3/7, 22, 8, 29, 9, , 1
2021/3/8, 26, 15, 24, 15, , 2
2021/3/9, 58, 16, 25, 14, , 2
2021/3/10, 45, 19, 20, 25, 1, 2
2021/3/11, 35, 22, 25, 16, 1, 1
2021/3/12, 28, 18, 22, 14, 1, 1
2021/3/13, 42, 19, 26, 14, , 2
2021/3/14, 49, 15, 29, 12, , 1
2021/3/15, 44, 25, 13, 19, , 2
2021/3/16, 49, 61, 15, 20, , 3
2021/3/17, 54, 72, 12, 22, , 2
2021/3/18, 60, 8, 19, 11, , 2
2021/3/19, 22, 12, 27, 11, , 1
2021/3/20, 27, 11, 28, 9, , 1
2021/3/21, 26, 9, 23, 9, , 1
2021/3/22, 25, 12, 27, 11, , 
2021/3/23, 28, 24, 24, 22, , 2
2021/3/24, 36, 26, 24, 23, , 2
2021/3/25, 33, 25, 20, 23, , 3
2021/3/26, 43, 19, 34, 15, , 2
2021/3/27, 40, 30, 32, 21, , 2
2021/3/28, 46, 31, 29, 19, 3, 1
2021/3/29, 36, 28, 37, 10, 1, 1
2021/3/30, 31, 15, 32, 13, , 2
2021/3/31, 39, 8, 15, 11, , 1
2020/10/1, 54, 44, 17, 27, , 2
2020/10/2, 57, 45, 11, 28, , 3
2020/10/3, 66, 42, 17, 24, , 3
2020/10/4, 66, 46, 16, 25, , 2
2020/10/5, 68, 47, 13, 25, , 3
2020/10/6, 70, 53, 9, 23, , 2
2020/10/7, 56, 53, 11, 23, , 3
2020/10/8, 64, 44, 3, 22, , 4
2020/10/9, 59, 49, 1, 23, , 4
2020/10/10, 70, 93, 4, 19, , 4
2020/10/11, 85, 72, 1, 17, , 3
2020/10/12, 78, 62, 9, 16, , 3
2020/10/13, 69, 58, 4, 26, , 4
2020/10/14, 76, 26, 14, 16, , 1
2020/10/15, 51, 10, 11, 11, , 1
2020/10/16, 37, 17, 5, 16, , 2
2020/10/17, 38, 7, 11, 9, , 1
2020/10/18, 24, 8, 12, 12, , 1
2020/10/19, 26, 9, 13, 8, , 
2020/10/20, 23, 8, 2, 16, , 2
2020/10/21, 25, 16, 4, 15, , 2
2020/10/22, 43, 16, 13, 12, , 1
2020/10/23, 37, 13, 15, 10, , 1
2020/10/24, 29, 14, 10, 13, , 1
2020/10/25, 34, 21, 9, 15, , 3
2020/10/26, 35, 29, 6, 20, , 2
2020/10/27, 50, 23, 6, 14, , 1
2020/10/28, 54, 31, 8, 14, , 2
2020/10/29, 56, 47, 1, 16, , 5
2020/10/30, 71, 53, 1, 14, , 5
2020/10/31, 101, 14, 10, 7, , 2
2020/11/1, 57, 20, 1, 8, , 1
2020/11/2, 48, 28, 1, 11, , 1
2020/11/3, 66, 20, 3, 11, , 2
2020/11/4, 51, 11, 13, 10, , 1
2020/11/5, 24, 5, 16, 8, , 1
2020/11/6, 19, 32, 20, 8, , 
2020/11/7, 30, 12, , , , 
2020/11/8, 16, 29, 13, 12, , 1
2020/11/9, 30, 27, 16, 9, , 1
2020/11/10, 30, 38, 14, 12, , 1
2020/11/11, 46, 51, 10, 17, , 2
2020/11/12, 56, 49, 6, 13, , 1
2020/11/13, 49, 63, 3, 15, , 2
2020/11/14, 73, 33, 7, 12, , 1
2020/11/15, 57, 21, 9, 8, , 1
2020/11/16, 38, 26, 7, 13, , 1
2020/11/17, 38, 26, 13, 9, , 2
2020/11/18, 29, 13, 12, 7, , 2
2020/11/19, 32, 17, 17, 8, , 1
2020/11/20, 45, 17, 12, 13, , 1
2020/11/21, 31, 7, 18, 7, , 1
2020/11/22, 13, 14, 11, 13, , 1
2020/11/23, 27, 12, 9, 13, , 2
2020/11/24, 33, 19, 11, 14, , 2
2020/11/25, 25, 30, 10, 15, , 2
2020/11/26, 23, 20, 11, 11, , 1
2020/11/27, 43, 30, 2, 10, , 3
2020/11/28, 58, 29, 5, 10, , 1
2020/11/29, 34, 10, 10, 8, , 1
2020/11/30, 28, 16, 4, 11, , 2
2020/12/1, 47, 42, 2, 15, 1, 3
2020/12/2, 58, 39, 7, 16, 1, 2
2020/12/3, 53, 24, 7, 14, 1, 1
2020/12/4, 53, 30, 6, 18, 1, 1
2020/12/5, 54, 36, 1, 24, 1, 3
2020/12/6, 55, 39, 1, 23, 1, 4
2020/12/7, 56, 49, 1, 24, 4, 4
2020/12/8, 68, 46, 1, 26, 3, 4
2020/12/9, 57, 35, 2, 24, 4, 3
2020/12/10, 53, 36, 2, 21, 3, 3
2020/12/11, 56, 46, 1, 19, 4, 4
2020/12/12, 66, 27, 7, 16, 2, 1
2020/12/13, 42, 22, 8, 13, 1, 1
2020/12/14, 52, 36, 1, 16, 1, 4
2020/12/15, 63, 18, 4, 12, , 2
2020/12/16, 42, 8, 5, 12, , 
2020/12/17, 16, 9, 5, 11, , 2
2020/12/18, 21, 15, 3, 11, , 1
2020/12/19, 33, 17, 1, 11, , 2
2020/12/20, 43, 8, 4, 11, , 1
2020/12/21, 22, 8, 11, 10, , 2
2020/12/22, 19, 11, 15, 11, , 1
2020/12/23, 21, 20, 7, 16, , 2
2020/12/24, 47, 18, 8, 16, 1, 1
2020/12/25, 49, 14, 4, 14, , 2
2020/12/26, 32, 11, 9, 8, , 1
2020/12/27, 39, 18, 2, 18, , 3
2020/12/28, 54, 16, 4, 16, 2, 3
2020/12/29, 44, 22, 8, 13, 1, 1
2020/12/30, 58, 23, 8, 13, , 1
2020/12/31, 60, 26, 12, 8, , 1
2021/1/1, 68, 18, 16, 9, , 2
2021/1/2, 51, 9, 16, 10, , 2
2021/1/3, 27, 19, 16, 11, , 1
2020/7/1, 45, 25, 15, 18, , 3
2020/7/2, 50, 22, 15, 17, , 3
2020/7/3, 49, 20, 13, 16, , 1
2020/7/4, 49, 19, 12, 13, , 2
2020/7/5, 50, 20, 1, 12, , 2
2020/7/6, 50, 31, , 19, , 2
2020/7/7, 60, 25, , 13, , 1
2020/7/8, 48, 8, , 7, , 2
2020/7/9, 21, 13, 32, 10, , 2
2020/7/10, 28, 21, 44, 12, , 2
2020/7/11, 49, 23, 49, 12, , 1
2020/7/12, 57, 24, 15, 12, , 2
2020/7/13, 46, 16, , 7, , 3
2020/7/14, 43, 12, 5, 11, , 2
2020/7/15, 34, 9, 9, 9, , 2
2020/7/16, 27, 16, 18, 7, , 3
2020/7/17, 28, 18, 10, 10, , 3
2020/7/18, 32, 19, 28, 9, , 4
2020/7/19, 40, 20, 28, 15, 1, 4
2020/7/20, 43, 14, 17, , , 3
2020/7/21, 40, 13, 25, 10, , 1
2020/7/22, 43, 12, 22, 8, , 3
2020/7/23, 33, 17, 15, 14, , 3
2020/7/24, 50, 17, 20, 14, 1, 5
2020/7/25, 47, 34, 19, 20, , 4
2020/7/26, 63, 33, 17, 24, , 5
2020/7/27, 75, 35, 35, 23, , 6
2020/7/28, 74, 30, 31, 17, 1, 2
2020/7/29, 65, 11, 20, 8, , 1
2020/7/30, 36, 10, 13, 9, , 2
2020/7/31, 25, 16, 7, 14, , 3
2020/8/1, 46, 14, 14, 6, , 2
2020/8/2, 45, 17, 19, 12, , 3
2020/8/3, 49, 23, 24, 15, , 3
2020/8/4, 53, 34, 32, 17, 1, 4
2020/8/5, 57, 38, 28, 24, 1, 5
2020/8/6, 59, 17, 19, 10, , 3
2020/8/7, 46, 21, 22, 14, 1, 3
2020/8/8, 48, 17, 18, 10, , 2
2020/8/9, 50, 25, 22, 13, , 2
2020/8/10, 59, 13, 14, 11, , 3
2020/8/11, 34, 9, 5, 8, , 2
2020/8/12, 48, 8, 2, 7, , 3
2020/8/13, 45, 10, 11, 8, , 2
2020/8/14, 48, 19, 15, 11, , 2
2020/8/15, 46, 20, 19, 10, , 4
2020/8/16, 48, 16, 15, 10, , 2
2020/8/17, 50, 24, 18, 14, , 2
2020/8/18, 39, , 18, 20, , 4
2020/8/19, 54, , 18, 15, , 3
2020/8/20, 43, 19, 17, 15, , 4
2020/8/21, 46, 26, 23, 16, , 4
2020/8/22, 48, 34, 30, 18, , 8
2020/8/23, 58, 25, 22, 13, , 3
2020/8/24, 49, 21, 20, 15, , 4
2020/8/25, 7, 21, 8, 18, , 4
2020/8/26, 11, 18, 13, 17, , 3
2020/8/27, 6, 17, 6, 20, , 4
2020/8/28, 10, 15, 14, 11, , 3
2020/8/29, 11, 25, 12, 18, , 5
2020/8/30, 10, 31, 30, 14, , 3
2020/8/31, 10, 19, 22, 9, , 1
2020/9/1, 14, 17, 15, 8, , 1
2020/9/2, 12, 24, 16, 14, , 1
2020/9/3, 9, 42, 10, 20, 1, 1
2020/9/4, 9, 48, 9, 22, 1, 
2020/9/5, 11, 43, 26, 21, 1, 
2020/9/6, 11, 44, 21, 29, , 
2020/9/7, 25, 28, 11, 16, , 
2020/9/8, 7, 8, 8, 9, , 
2020/9/9, 7, 12, 11, 11, , 
2020/9/10, 51, 13, 11, 8, , 
2020/9/11, 78, 16, 18, 12, , 2
2020/9/12, 50, 19, 19, 11, , 1
2020/9/13, 37, 15, 13, 9, , 2
2020/9/14, 74, 13, 12, 10, , 1
2020/9/15, 67, 16, 12, 16, , 2
2020/9/16, 74, 22, 17, 15, , 1
2020/9/17, 48, 6, 7, 6, , 1
2020/9/18, 56, 10, 11, 8, , 1
2020/9/19, 60, 11, 16, 8, , 1
2020/9/20, 53, 14, 10, 10, , 3
2020/9/21, 77, 17, 21, 9, , 
2020/9/22, 61, 34, 23, 20, , 5
2020/9/23, 82, 52, 26, 29, , 9
2020/9/24, 91, 57, 12, 32, , 5
2020/9/25, 84, 39, 10, 21, , 2
2020/9/26, 53, 45, 13, 16, , 2
2020/9/27, 45, 47, 4, 16, , 1
2020/9/28, 53, 51, 7, 18, , 2
2020/9/29, 58, 38, 7, 23, , 2
2020/9/30, 52, 44, 15, 26, , 1
2020/4/3, 54, 13, 23, 7, , 1
2020/4/4, 29, 14, 21, 12, , 1
2020/4/5, 27, 12, 16, 7, , 1
2020/4/6, 20, 21, 16, 15, 1, 1
2020/4/7, 34, 31, 27, 11, 1, 2
2020/4/8, 64, 21, 26, 17, , 2
2020/4/9, 39, 13, 22, 6, , 1
2020/4/10, 26, 12, 21, 10, , 1
2020/4/11, 24, 11, 24, 10, , 1
2020/4/12, 22, 41, 33, 14, 1, 1
2020/4/13, 70, 29, 22, 10, , 1
2020/4/14, 41, 11, 20, 7, , 1
2020/4/15, 18, 5, 18, 6, , 1
2020/4/16, 14, 8, 18, 6, , 1
2020/4/17, 19, 6, 19, 7, , 1
2020/4/18, 17, 8, 17, 7, , 2
2020/4/19, 20, 13, 20, 12, , 2
2020/4/20, 27, 14, 26, 5, , 2
2020/4/21, 23, 21, 26, 5, 1, 1
2020/4/22, 23, 14, 28, 6, , 1
2020/4/23, 22, 18, 23, 15, 2, 2
2020/4/24, 37, 11, 21, 10, , 2
2020/4/25, 26, 13, 28, 9, , 1
2020/4/26, 26, 23, 26, 15, 1, 1
2020/4/27, 41, 12, 24, 7, , 1
2020/4/28, 22, 17, 27, 9, , 1
2020/4/29, 32, 12, 17, 7, , 1
2020/4/30, 22, 13, 25, 6, 1, 1
2020/5/1, 29, 18, 25, 9, 1, 1
2020/5/2, 38, 29, 32, 15, 3, 1
2020/5/3, 54, 26, 17, 18, , 1
2020/5/4, 54, 22, 20, 15, , 1
2020/5/5, 44, 19, 14, 12, , 1
2020/5/6, 53, 13, 24, 9, , 3
2020/5/7, 37, 10, 16, 9, , 2
2020/5/8, 25, 9, 21, 6, , 2
2020/5/9, 24, 15, 28, 5, 1, 1
2020/5/10, 31, 14, 33, 7, , 2
2020/5/11, 31, 31, 33, 10, , 1
2020/5/12, 53, 11, 20, 4, , 1
2020/5/13, 21, 16, 24, 8, , 1
2020/5/14, 30, 14, 23, 8, , 2
2020/5/15, 27, 17, 26, 10, , 2
2020/5/16, 30, 15, 24, 6, , 2
2020/5/17, 25, 9, 19, 8, , 1
2020/5/18, 20, 6, 20, 5, , 2
2020/5/19, 17, , , , , 
2020/5/29, 56, 17, 16, 7, , 3
2020/5/30, 36, 7, 18, 4, , 1
2020/5/31, 18, 8, 10, 6, , 
2020/6/1, 21, 11, 8, 6, , 2
2020/6/2, 22, 11, 5, 9, , 2
2020/6/3, 29, 9, 12, 12, , 2
2020/6/4, 28, 14, 19, 13, , 2
2020/6/5, 32, 21, 1, 14, , 3
2020/6/6, 48, 26, , 16, , 4
2020/6/7, 66, 35, , 18, , 3
2020/6/8, 74, 31, , 16, , 2
2020/6/9, 62, 27, , 24, , 3
2020/6/10, 54, 32, , 24, , 5
2020/6/11, 63, 20, , 12, , 1
2020/6/12, 48, 8, , 4, , 2
2020/6/13, 19, 14, , 5, , 2
2020/6/14, 24, 23, , 12, 2, 2
2020/6/15, 37, 32, , 16, 1, 2
2020/6/16, 55, 32, , 16, 1, 1
2020/6/17, 55, 48, , 29, , 3
2020/6/18, 81, 36, , 23, , 3
2020/6/19, 69, 28, , 16, , 1
2020/6/20, 66, 8, , 4, , 1
2020/6/21, 23, 18, , 11, 1, 3
2020/6/22, 36, 28, , 19, , 3
2020/6/23, 49, 21, , 13, , 2
2020/6/24, 47, 26, , 12, 2, 1
2020/6/25, 51, 15, , 10, , 1
2020/6/26, 45, 25, , 10, , 2
2020/6/27, 54, 22, , 10, 1, 1
2020/6/28, 52, 10, , 6, , 2
2020/6/29, 28, 21, 17, 10, 1, 1
2020/6/30, 31, 16, 19, 8, , 1
2020/1/1, 33, 7, 19, 9, , 1
2020/1/2, 25, 8, 17, 10, , 1
2020/1/3, 30, 16, 12, 11, , 1
2020/1/4, 53, 8, 19, 11, , 1
2020/1/5, 30, 7, 19, 12, , 1
2020/1/6, 24, 9, 13, 15, , 1
2020/1/7, 28, 7, 17, 11, , 2
2020/1/8, 29, 13, 14, 20, , 2
2020/1/9, 40, 10, 18, 13, , 1
2020/1/10, 30, 17, 5, 24, , 1
2020/1/11, 46, 9, 14, 22, , 1
