date, pm25, pm10, o3, no2, so2, co
2022/2/8, 29, 5, , 23, 1, 1
2022/2/9, 18, 5, , 25, 1, 3
2022/2/10, 16, 7, , 22, 1, 2
2022/2/11, 18, 5, , 18, 1, 1
2022/2/12, 13, 6, , 14, 1, 2
2022/2/13, 17, 12, , 15, 1, 2
2022/2/14, 38, 19, , 23, 2, 2
2022/2/15, 62, 26, , 28, 6, 2
2022/2/16, 70, 21, , 11, 1, 3
2022/2/17, 70, 11, , 18, 1, 3
2022/2/18, 38, 7, , 17, 1, 2
2022/2/19, 29, 5, , 13, 2, 1
2022/2/20, 16, 8, , 14, 1, 1
2022/2/21, 35, , , , , 
2022/2/23, 22, 19, , 23, 1, 2
2022/2/24, 35, 26, , 23, 2, 2
2022/2/25, 62, 27, , 27, 2, 2
2022/2/26, 56, 10, , 10, 1, 
2022/2/27, 24, 18, , 19, 1, 3
2022/2/28, 38, , , , , 
2021/10/1, 48, 15, 16, 20, 1, 7
2021/10/2, 45, 25, 2, 18, 1, 6
2021/10/3, 72, , , 20, 2, 7
2021/10/30, 30, 12, 7, 14, 1, 2
2021/10/31, 39, 23, 7, 24, 2, 7
2021/11/1, 63, 23, 7, 25, 3, 13
2021/11/2, 73, 11, 10, 11, , 3
2021/11/3, 40, 10, 8, 15, 1, 2
2021/11/4, 31, 11, 10, 13, 1, 3
2021/11/5, 40, 4, 15, 9, 2, 1
2021/11/6, 9, 4, 21, 10, 2, 2
2021/11/7, 11, 6, 13, 15, 4, 3
2021/11/8, 20, 4, 24, 12, 1, 1
2021/11/9, 14, 9, 21, 18, 3, 1
2021/11/10, 12, 7, 13, 17, 2, 2
2021/11/11, 23, 8, 15, 17, 1, 1
2021/11/12, 28, 3, 14, 14, 1, 2
2021/11/13, 10, 4, 13, 18, , 1
2021/11/14, 10, 3, 19, 14, , 2
2021/11/15, 9, 9, 11, 16, 1, 2
2021/11/16, 13, 14, 10, 20, 1, 3
2021/11/17, 24, 16, 10, 15, 11, 2
2021/11/18, 44, 10, 2, 16, 6, 4
2021/11/19, 39, 3, 15, 12, 1, 5
2021/11/20, 13, 4, 18, 16, 1, 2
2021/11/21, 11, 5, 18, 14, 1, 
2021/11/22, 11, 10, 11, 23, 1, 2
2021/11/23, 20, 8, 6, 22, 1, 2
2021/11/24, 16, , , , , 
2021/12/4, 16, 12, 2, , , 
2021/12/5, 44, 14, 10, , , 
2021/12/6, 44, 7, 10, , , 
2021/12/7, 25, 10, 4, , , 
2021/12/8, 37, 9, 7, 21, 1, 3
2021/12/9, 34, 18, 4, 22, 4, 3
2021/12/10, 59, 12, 7, 19, , 3
2021/12/11, 45, 16, 6, 14, , 3
2021/12/12, 54, 15, 4, 15, 1, 2
2021/12/13, 53, 16, 1, 19, 2, 4
2021/12/14, 55, 13, , 20, 1, 4
2021/12/15, 42, 2, 15, 11, 1, 2
2021/12/16, 9, , , , , 
2021/12/28, 90, 39, 3, 24, 2, 7
2021/12/29, 110, 30, 5, 23, 1, 5
2021/12/30, 88, 27, 4, 18, 2, 2
2021/12/31, 86, 17, 12, 12, 2, 3
2022/1/1, 57, 5, 21, 9, 1, 1
2022/1/2, 21, 14, 7, 12, 1, 2
2021/7/1, 36, 10, 14, 10, , 2
2021/7/2, 25, 11, 17, 6, , 
2021/7/3, 30, 15, 17, 7, , 2
2021/7/4, 39, 17, 31, 7, , 
2021/7/5, 41, 22, 38, 11, , 1
2021/7/6, 49, 21, 35, 15, , 2
2021/7/7, 41, 8, 87, 33, 1, 8
2021/7/8, 35, 7, 50, 30, , 7
2021/7/9, 16, 6, 45, 19, 1, 4
2021/7/10, 14, 4, 33, 9, , 2
2021/7/11, 13, 6, 37, 13, 1, 3
2021/7/12, 13, 7, 75, 22, 1, 5
2021/7/13, 17, 8, 88, 29, 1, 5
